address;source_location;insn;indent
0x3535;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;MOV	%EDI,%R9D;  (6) 
0x3538;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;MOVZX	(%RDX),%EBP;  (6) 
0x353b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;SUB	%R11D,%R9D;  (6) 
0x353e;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;MOV	%R8D,%R15D;  (6) 
0x3541;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;SUB	%R14D,%R15D;  (6) 
0x3544;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;MOV	%ESI,%R14D;  (6) 
0x3547;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;SUB	%R10D,%R14D;  (6) 
0x354a;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;LEA	(%R9,%R14,2),%R14D;  (6) 
0x354e;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;ADD	%R15D,%R14D;  (6) 
0x3551;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;MOV	%R14D,%R9D;  (6) 
0x3554;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;NEG	%R9D;  (6) 
0x3557;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;CMOVS	%R14D,%R9D;  (6) 
0x355b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;MOV	%R11D,%R14D;  (6) 
0x355e;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;SUB	%EBP,%ECX;  (6) 
0x3560;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;SUB	%EDI,%R14D;  (6) 
0x3563;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;LEA	(%R14,%RCX,2),%ECX;  (6) 
0x3567;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;MOVZX	0x1(%RDX),%R14D;  (6) 
0x356c;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;ADD	%R15D,%ECX;  (6) 
0x356f;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;MOV	%ECX,%R15D;  (6) 
0x3572;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;NEG	%R15D;  (6) 
0x3575;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;CMOVNS	%R15D,%ECX;  (6) 
0x3579;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;ADD	%R9D,%ECX;  (6) 
0x357c;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;MOV	$0xff,%R9D;  (6) 
0x3582;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;CMP	$0x65,%ECX;  (6) 
0x3585;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;CMOVGE	%R9D,%ECX;  (6) 
0x3589;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;MOV	%ESI,%R9D;  (6) 
0x358c;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;MOV	%CL,-0x3(%RBX);  (6) 
0x358f;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;MOVZX	0x6(%RDX),%ECX;  (6) 
0x3593;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;SUB	%EBP,%R9D;  (6) 
0x3596;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;MOV	%ECX,%R15D;  (6) 
0x3599;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;SUB	%R10D,%R15D;  (6) 
0x359c;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;MOV	%R8D,%R10D;  (6) 
0x359f;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;SUB	%R11D,%R10D;  (6) 
0x35a2;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;LEA	(%R9,%R10,2),%R10D;  (6) 
0x35a6;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;ADD	%R15D,%R10D;  (6) 
0x35a9;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;MOV	%R10D,%R9D;  (6) 
0x35ac;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;NEG	%R9D;  (6) 
0x35af;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;CMOVS	%R10D,%R9D;  (6) 
0x35b3;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;MOV	%EBP,%R10D;  (6) 
0x35b6;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;SUB	%R14D,%EDI;  (6) 
0x35b9;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;SUB	%ESI,%R10D;  (6) 
0x35bc;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;LEA	(%R10,%RDI,2),%EDI;  (6) 
0x35c0;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;MOVZX	0x2(%RDX),%R10D;  (6) 
0x35c5;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;ADD	%R15D,%EDI;  (6) 
0x35c8;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;MOV	%EDI,%R15D;  (6) 
0x35cb;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;NEG	%R15D;  (6) 
0x35ce;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;CMOVNS	%R15D,%EDI;  (6) 
0x35d2;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;ADD	%R9D,%EDI;  (6) 
0x35d5;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;MOV	$0xff,%R9D;  (6) 
0x35db;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;CMP	$0x65,%EDI;  (6) 
0x35de;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;CMOVGE	%R9D,%EDI;  (6) 
0x35e2;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;MOV	%R8D,%R9D;  (6) 
0x35e5;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;MOV	%DIL,-0x2(%RBX);  (6) 
0x35e9;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;MOVZX	0x7(%RDX),%EDI;  (6) 
0x35ed;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;SUB	%R14D,%R9D;  (6) 
0x35f0;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;MOV	%EDI,%R15D;  (6) 
0x35f3;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;SUB	%R11D,%R15D;  (6) 
0x35f6;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;MOV	%ECX,%R11D;  (6) 
0x35f9;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;SUB	%EBP,%R11D;  (6) 
0x35fc;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;LEA	(%R9,%R11,2),%R11D;  (6) 
0x3600;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;ADD	%R15D,%R11D;  (6) 
0x3603;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;MOV	%R11D,%R9D;  (6) 
0x3606;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;NEG	%R9D;  (6) 
0x3609;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;CMOVS	%R11D,%R9D;  (6) 
0x360d;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;MOV	%R14D,%R11D;  (6) 
0x3610;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;SUB	%R10D,%ESI;  (6) 
0x3613;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;SUB	%R8D,%R11D;  (6) 
0x3616;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;LEA	(%R11,%RSI,2),%ESI;  (6) 
0x361a;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;MOV	%ECX,%R11D;  (6) 
0x361d;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;ADD	%R15D,%ESI;  (6) 
0x3620;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;MOV	%ESI,%R15D;  (6) 
0x3623;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;NEG	%R15D;  (6) 
0x3626;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;CMOVNS	%R15D,%ESI;  (6) 
0x362a;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;ADD	%R9D,%ESI;  (6) 
0x362d;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;MOV	$0xff,%R9D;  (6) 
0x3633;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;CMP	$0x65,%ESI;  (6) 
0x3636;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;CMOVGE	%R9D,%ESI;  (6) 
0x363a;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;SUB	%R10D,%R11D;  (6) 
0x363d;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;MOV	%SIL,-0x1(%RBX);  (6) 
0x3641;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;MOVZX	0x8(%RDX),%ESI;  (6) 
0x3645;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;MOV	%ESI,%R9D;  (6) 
0x3648;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;SUB	%EBP,%R9D;  (6) 
0x364b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;MOV	%EDI,%EBP;  (6) 
0x364d;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;SUB	%R14D,%EBP;  (6) 
0x3650;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;LEA	(%R11,%RBP,2),%R15D;  (6) 
0x3654;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;MOVZX	0x3(%RDX),%R11D;  (6) 
0x3659;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;ADD	%R9D,%R15D;  (6) 
0x365c;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;MOV	%R15D,%EBP;  (6) 
0x365f;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;NEG	%EBP;  (6) 
0x3661;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;CMOVS	%R15D,%EBP;  (6) 
0x3665;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;MOV	%R10D,%R15D;  (6) 
0x3668;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;SUB	%R11D,%R8D;  (6) 
0x366b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;SUB	%ECX,%R15D;  (6) 
0x366e;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;LEA	(%R15,%R8,2),%R8D;  (6) 
0x3672;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;ADD	%R9D,%R8D;  (6) 
0x3675;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;MOV	%R8D,%R9D;  (6) 
0x3678;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;NEG	%R9D;  (6) 
0x367b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;CMOVNS	%R9D,%R8D;  (6) 
0x367f;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;ADD	%R8D,%EBP;  (6) 
0x3682;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;CMP	$0x64,%EBP;  (6) 
0x3685;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;JG	3766 <sobel_v2+0x5c6>;  (6) 
0x368b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;MOV	%BPL,(%RBX);  (6) 
0x368e;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;ADD	$0x4,%R13D;  (6) 
0x3692;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;ADD	$0x4,%RBX;  (6) 
0x3696;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;ADD	$0x4,%RDX;  (6) 
0x369a;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;CMP	$0xefc,%R13D;  (6) 
0x36a1;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;JNE	3530 <sobel_v2+0x390>;  (6) 
0x36a7;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;MOV	-0x10(%RSP),%RBX;(8) 
0x36ac;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;LEA	-0x1(%RAX),%RDX;(8) 
0x36b0;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;LEA	(%RBX,%R12,1),%R13;(8) 
0x36b4;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;NOPW	%CS:(%RAX,%RAX,1);(8) 
0x36bf;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;NOP;(8) 
0x36c0;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;MOVZX	0x6(%RDX),%R10D;  (7) 
0x36c5;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;MOVZX	0x2(%RDX),%ESI;  (7) 
0x36c9;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;MOVZX	0x7(%RDX),%EBP;  (7) 
0x36cd;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;MOVZX	0x1(%RDX),%EDI;  (7) 
0x36d1;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;MOVZX	(%RDX),%ECX;  (7) 
0x36d4;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;MOVZX	0x8(%RDX),%R14D;  (7) 
0x36d9;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;MOVZX	0x5(%RDX),%R9D;  (7) 
0x36de;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;MOVZX	0x3(%RDX),%EBX;  (7) 
0x36e2;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;MOV	%R10D,%R11D;  (7) 
0x36e5;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;SUB	%ESI,%R11D;  (7) 
0x36e8;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;SUB	%EDI,%EBP;  (7) 
0x36ea;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:171;SUB	%ECX,%R14D;  (7) 
0x36ed;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;LEA	(%R11,%RBP,2),%R15D;  (7) 
0x36f1;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:174;ADD	%R14D,%R15D;  (7) 
0x36f4;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;MOV	%R15D,%R8D;  (7) 
0x36f7;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;NEG	%R8D;  (7) 
0x36fa;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;CMOVS	%R15D,%R8D;  (7) 
0x36fe;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;SUB	%EBX,%R9D;  (7) 
0x3701;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;SUB	%R10D,%ESI;  (7) 
0x3704;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;LEA	(%RSI,%R9,2),%ECX;  (7) 
0x3708;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:173;ADD	%R14D,%ECX;  (7) 
0x370b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;MOV	%ECX,%R14D;  (7) 
0x370e;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;NEG	%R14D;  (7) 
0x3711;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;CMOVNS	%R14D,%ECX;  (7) 
0x3715;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:176;ADD	%R8D,%ECX;  (7) 
0x3718;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;CMP	$0x64,%ECX;  (7) 
0x371b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;JG	3750 <sobel_v2+0x5b0>;  (7) 
0x371d;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;INC	%RDX;  (7) 
0x3720;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;MOV	%CL,(%R13);  (7) 
0x3724;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;INC	%R13;  (7) 
0x3727;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;CMP	%RAX,%RDX;  (7) 
0x372a;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;JNE	36c0 <sobel_v2+0x520>;  (7) 
0x372c;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:164;ADD	$0xf00,%RAX;(8) 
0x3732;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:164;ADD	$0xf00,%R12;(8) 
0x3739;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:164;CMP	-0x28(%RSP),%RAX;(8) 
0x373e;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:164;JNE	31fc <sobel_v2+0x5c>;(8) 
0x3744;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:180;POP	%RBX;
0x3745;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:180;POP	%RBP;
0x3746;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:180;POP	%R12;
0x3748;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:180;POP	%R13;
0x374a;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:180;POP	%R14;
0x374c;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:180;POP	%R15;
0x374e;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:180;RET;
0x374f;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:180;NOP;
0x3750;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;INC	%RDX;  (7) 
0x3753;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;MOVB	$-0x1,(%R13);  (7) 
0x3758;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;INC	%R13;  (7) 
0x375b;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;CMP	%RAX,%RDX;  (7) 
0x375e;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;JNE	36c0 <sobel_v2+0x520>;  (7) 
0x3764;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:166;JMP	372c <sobel_v2+0x58c>;(8) 
0x3766;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;MOVB	$-0x1,(%RBX);  (6) 
0x3769;/home/vidal/Desktop/AOC_oseret/Projet/AOC-Computer-vision/sobel.c:177;JMP	368e <sobel_v2+0x4ee>;  (6) 
0x376e;:0;XCHG	%AX,%AX;
